,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10
TCGA-E2-A15E-01A-11D-A12B-09,0.0029417033804932866,0.002941829810237169,0.0029423426883872,0.06644190509449197,0.002942109114119801,0.2530999345896435,0.426360520367661,0.23644600867627613,0.0029420237677845198,0.002941622510905206
TCGA-A8-A0A4-01A-11W-A019-09,0.004762875548015003,0.2486479379095174,0.004762706983784809,0.004763465054354725,0.00476349534969232,0.004763009367434264,0.004763406040515141,0.5472489350726284,0.17076115957647725,0.004763009097580664
TCGA-E2-A1LL-01A-11D-A142-09,0.0024395819777652226,0.0024394986376233686,0.0024394034746773267,0.0024400141762353222,0.0024397218040113967,0.0024397820071016952,0.8961511669986976,0.08433117014695873,0.0024400760249777553,0.0024395847519516245
TCGA-AN-A0FY-01A-11W-A050-09,0.0020005979299668485,0.002000384978656521,0.0020006318192218307,0.0020005331907333493,0.22739075528688293,0.0020007135181357993,0.1518322607332248,0.6067727721473611,0.0020005818677443746,0.002000768528072422
TCGA-E2-A15J-01A-11D-A12Q-09,0.00434854711644603,0.00434913573144783,0.00434858163126659,0.00434947478409915,0.4923744602980197,0.004349111325121072,0.004349332244767531,0.47283298144881175,0.004349371681034192,0.0043490037389862105
TCGA-D8-A1XG-01A-11D-A14G-09,0.005003182822944548,0.005001328371061648,0.005002978282027364,0.47944055123392615,0.005001638693001956,0.4805443216953919,0.005001400703103619,0.0050017911197551175,0.0050013394159864,0.005001467662801214
TCGA-AR-A24L-01A-11D-A167-09,0.0023813307678811563,0.002381392871181887,0.0023817172599646277,0.002381816650883752,0.002381673356916796,0.0023815825021931587,0.9785658088683683,0.0023816237070665896,0.0023816212024507497,0.002381432813092768
TCGA-OL-A66O-01A-11D-A31U-09,0.004349201649975158,0.0043488925061918775,0.004348951978651443,0.2009360617265983,0.004349238053996546,0.004349270374289752,0.153933826431776,0.6146848850446988,0.004349345258758061,0.004350326975064253
TCGA-B6-A0X0-01A-21D-A10Y-09,0.15611319550731362,0.2472561178292902,0.0052660283741566265,0.005264847908970376,0.005264822134837181,0.005264924328623796,0.0052651216387618665,0.12660805438278885,0.4384321854401719,0.005264702455085621
TCGA-E9-A244-01A-11D-A167-09,0.0010871789267156763,0.001087368940618005,0.0010872288947597147,0.3161267979490478,0.001087297040972237,0.0010872868335250075,0.47165047898122947,0.2046118098245221,0.001087265735580495,0.0010872868730295805
